gene	geneName	avg_exp
DHDDS	DHDDS	69.5268516701625
DHDH	DHDH	0.230569039618798
DHFR	DHFR	13.6344238558487
DHH	DHH	0.226751377943356
DHODH	DHODH	50.8649838761901
DHPS	DHPS	67.8513091055924
DHRS1	DHRS1	36.0528542586755
DHRS11	DHRS11	1.52436234762871
DHRS12	DHRS12	33.1872031917101
DHRS13	DHRS13	5.17649530509917
DHRS3	DHRS3	14.0861173780325
DHRS4	DHRS4	73.1293606049116
DHRS4L2	DHRS4L2	47.9450243432578
DHRS7B	DHRS7B	8.63411830259969
DHRS7C	DHRS7C	0.077356023419771
DHRSX	DHRSX	79.4633413928457
DHTKD1	DHTKD1	56.516298930781
DHX15	DHX15	117.387732129169
DHX16	DHX16	46.1671963483028
DHX29	DHX29	21.5906641722488
DHX32	DHX32	4.07838549228418
DHX33	DHX33	13.7947541849905
DHX35	DHX35	17.0147802505352
DHX36	DHX36	82.3893363242004
DHX37	DHX37	11.3486390302542
DHX40	DHX40	50.5628603311195
DHX58	DHX58	6.78659483165117
DHX8	DHX8	42.4849566528508
DIAPH1	DIAPH1	411.903655399168
DIAPH2	DIAPH2	64.9114427444264
DIAPH3	DIAPH3	0.761553135256377
DIEXF	DIEXF	9.26000508502877
DIMT1	DIMT1	44.0192622260434
DIO1	DIO1	3.97802505432405
DIO2	DIO2	0.0495691415278735
DIO3	DIO3	0
DIP2A	DIP2A	52.907076743747
DIP2B	DIP2B	46.5180293936157
DIP2C	DIP2C	5.21851833431246
DIRC2	DIRC2	19.8923776677551
DIS3	DIS3	49.6592454887751
DIS3L	DIS3L	35.1380942931106
DISC1	DISC1	42.7002996240473
DISP2	DISP2	1.42729849912646
DIXDC1	DIXDC1	2.1045079553733
DKC1	DKC1	240.490507966859
DKK1	DKK1	0
DKK2	DKK2	0.272566996169029
DKK3	DKK3	2.30343938303599
DKK4	DKK4	0.465957282379069
DKKL1	DKKL1	0.0985271759185587
DLAT	DLAT	32.4042450455345
DLD	DLD	186.848330621077
DLEC1	DLEC1	25.6455776876651
DLEU7	DLEU7	0.472096666276555
DLG2	DLG2	0.671705392331473
DLG3	DLG3	36.6322714628995
DLG4	DLG4	10.4287328119921
DLG5	DLG5	6.88570240268514
DLGAP2	DLGAP2	0.0538056051186687
DLK1	DLK1	0.216761642035325
DLL1	DLL1	3.06070736950084
DLL3	DLL3	0.148639113179191
DLL4	DLL4	0.0290504864811145
DLST	DLST	101.19044898251
DLX1	DLX1	0.102848319486651
DLX2	DLX2	0.0370613345945313
DLX3	DLX3	0
DLX4	DLX4	0.139296338883483
DLX5	DLX5	0.0696167750148213
DLX6	DLX6	1.06442400619852
DMAP1	DMAP1	27.0334072254184
DMBT1	DMBT1	2.48228678287112
DMBX1	DMBX1	0
DMD	DMD	2.95073901642733
DMGDH	DMGDH	0.0918576423073105
DMKN	DMKN	3.55724863381139
DMPK	DMPK	16.9652533581824
DMRT1	DMRT1	0.150745381113611
DMRT3	DMRT3	0.015455660941807
DMRTA1	DMRTA1	0.0286480123017283
DMRTB1	DMRTB1	0.0179063909536992
DMRTC1	DMRTC1	1.82723317758931
DMWD	DMWD	4.23332782868734
DMXL1	DMXL1	103.266369116603
DMXL2	DMXL2	101.178869338123
DNA2	DNA2	3.96470724292241
DNAAF1	DNAAF1	1.71476432125692
DNAAF2	DNAAF2	7.1440668524123
DNAAF3	DNAAF3	0.102696161080908
DNAH10	DNAH10	3.09662361161798
DNAH10OS	DNAH10OS	0.408470148665992
DNAH11	DNAH11	2.72635991735002
DNAH17-AS1	DNAH17-AS1	0.0148481405099401
DNAH3	DNAH3	2.80385410240889
DNAH5	DNAH5	0.328593041989483
DNAH7	DNAH7	2.52772623141119
DNAH8	DNAH8	0.626122671360337
DNAH9	DNAH9	0.207814895671187
DNAI1	DNAI1	1.31133016155615
DNAI2	DNAI2	1.59381562974474
DNAJA2	DNAJA2	52.1948552284287
DNAJA3	DNAJA3	49.0222019759353
DNAJA4	DNAJA4	18.3393335674393
DNAJB1	DNAJB1	58.0341815697729
DNAJB12	DNAJB12	11.3597011738315
DNAJB13	DNAJB13	2.66552245118189
DNAJB14	DNAJB14	114.502859734843
DNAJB2	DNAJB2	29.188551121833
DNAJB4	DNAJB4	13.8038173996206
DNAJB5	DNAJB5	4.3956756272381
DNAJB7	DNAJB7	0.881328377583686
DNAJB9	DNAJB9	73.1840904672582
DNAJC1	DNAJC1	25.3517390495803
DNAJC11	DNAJC11	62.3670768397119
DNAJC12	DNAJC12	0.075006744869846
DNAJC15	DNAJC15	12.7203785471416
DNAJC17	DNAJC17	67.1008582742076
DNAJC18	DNAJC18	3.65367155839713
DNAJC19	DNAJC19	61.5724873777894
DNAJC2	DNAJC2	53.5670036801781
DNAJC21	DNAJC21	77.3063915288337
DNAJC24	DNAJC24	17.319921550983
DNAJC25	DNAJC25	2.2614046223983
DNAJC25-GNG10	DNAJC25-GNG10	0.50149282277968
DNAJC27	DNAJC27	6.09163715079821
DNAJC3	DNAJC3	27.1745599341222
DNAJC30	DNAJC30	0.979431386919328
DNAJC4	DNAJC4	26.8123809637547
DNAJC5G	DNAJC5G	0
DNAJC6	DNAJC6	3.38034132541702
DNAJC7	DNAJC7	106.00582879085
DNAJC8	DNAJC8	320.287256801778
DNAL1	DNAL1	7.58847097026599
DNALI1	DNALI1	1.3639250314512
DNASE1L1	DNASE1L1	12.3635079679915
DNASE1L2	DNASE1L2	0.62350659025672
DNASE2	DNASE2	25.8922447343013
DNASE2B	DNASE2B	0.065476894390238
DND1	DND1	0.033966422472431
DNER	DNER	0.0938876294229917
DNHD1	DNHD1	25.2974844743304
DNLZ	DNLZ	2.54041674742329
DNM1	DNM1	2.38799616597678
DNM1L	DNM1L	204.903619238517
DNM2	DNM2	662.173028009398
DNM3	DNM3	34.5274271064203
DNMT1	DNMT1	458.533671146217
DNMT3L	DNMT3L	0.0397750630878167
DNPEP	DNPEP	41.8204277354128
DNPH1	DNPH1	12.051264534967
DNTT	DNTT	0.334386983547221
DNTTIP1	DNTTIP1	44.5513728126449
DNTTIP2	DNTTIP2	60.5331524923567
DOC2A	DOC2A	1.33988356795779
DOC2B	DOC2B	0.550484432097693
DOCK1	DOCK1	1.53472324576654
DOCK10	DOCK10	260.48765896922
DOCK11	DOCK11	153.989913527774
DOCK2	DOCK2	519.090109722394
DOCK3	DOCK3	1.47651267663726
DOCK4	DOCK4	14.402358050805
DOCK5	DOCK5	67.0551332269616
DOCK6	DOCK6	0.493764257692784
DOCK7	DOCK7	19.139470652336
DOCK8	DOCK8	543.892666421497
DOCK9	DOCK9	79.8071490854709
DOK1	DOK1	31.3930974455811
DOK2	DOK2	162.138325775478
DOK3	DOK3	9.8877075238073
DOK5	DOK5	0.0503425029251908
DOK6	DOK6	0.570638294378054
DOK7	DOK7	0.771949212271487
DOLK	DOLK	10.4421289943197
DOLPP1	DOLPP1	5.2854306433585
DONSON	DONSON	8.98021803206361
DOPEY2	DOPEY2	35.7842333590915
DOT1L	DOT1L	21.9309923594526
DPAGT1	DPAGT1	42.5032668712609
DPCD	DPCD	22.0366241227302
DPCR1	DPCR1	3.73072539354846
DPEP3	DPEP3	1.72377049788749
DPF1	DPF1	1.01559187239594
DPF2	DPF2	75.5810662420303
DPF3	DPF3	3.7692899957399
DPH1	DPH1	27.8797351976243
DPH2	DPH2	11.3662905884502
DPH3	DPH3	4.40613343433213
DPH5	DPH5	36.2174616979539
DPH6	DPH6	13.970717556684
DPH7	DPH7	11.0575339289166
DPM1	DPM1	154.986347612935
DPM2	DPM2	4.44873142598626
DPM3	DPM3	10.4130036918495
DPP10	DPP10	0.661488386616797
DPP4	DPP4	34.0328309230498
DPP6	DPP6	0.303467002475642
DPP7	DPP7	129.293683961092
DPPA3	DPPA3	0.103076119222287
DPPA4	DPPA4	6.99083393210113
DPPA5	DPPA5	0.125068915210301
DPRX	DPRX	0.0667082402187797
DPT	DPT	0.057888477853532
DPY19L1	DPY19L1	43.9639156442958
DPY19L2	DPY19L2	5.52619966818266
DPY19L4	DPY19L4	20.4330307071445
DPY30	DPY30	43.1590180398537
DPYD	DPYD	264.180229398122
DPYS	DPYS	0.31541666022916
DPYSL2	DPYSL2	130.02762259088
DPYSL3	DPYSL3	0.167245986683792
DPYSL4	DPYSL4	0.893873331360032
DQX1	DQX1	0.663949310162
DR1	DR1	25.3648579326405
DRAM1	DRAM1	12.5329269677226
DRAP1	DRAP1	94.4736689088847
DRC1	DRC1	0.31583779278702
DRD4	DRD4	1.25965984614233
DRD5	DRD5	0.125563261123739
DRG1	DRG1	81.2051231382662
DRG2	DRG2	24.9198276427731
DRGX	DRGX	0.0802671168564953
DROSHA	DROSHA	89.932858331748
DSC1	DSC1	1.43872348542361
DSC2	DSC2	10.3540299844484
DSC3	DSC3	0.132294283603068
DSCAM	DSCAM	0.0416153951796247
DSCAML1	DSCAML1	0.260821702673477
DSCC1	DSCC1	0.491576489829211
DSCR3	DSCR3	72.2975648156989
DSCR4	DSCR4	0
DSCR8	DSCR8	0.420045004614437
DSE	DSE	20.8320726419545
DSG1	DSG1	0.717770993092293
DSG2	DSG2	0.380705071178754
DSG3	DSG3	0.0499325125827587
DSG4	DSG4	0.103946952578638
DSP	DSP	1.19762255533148
DST	DST	27.6375374390694
DSTN	DSTN	21.089343458202
DSTYK	DSTYK	6.09361313433759
DTD1	DTD1	46.8891030757867
DTD2	DTD2	4.3119433801876
DTHD1	DTHD1	18.25989764206
DTL	DTL	2.06269186172983
DTNBP1	DTNBP1	67.1882680102278
DTWD2	DTWD2	3.48998182286006
DTX1	DTX1	2.78121104060455
DTX3L	DTX3L	58.7129334150616
DTX4	DTX4	22.7699116107555
DTYMK	DTYMK	11.0265220530788
DUOX2	DUOX2	0.0686610587538217
DUOXA2	DUOXA2	0.140526303234569
DUPD1	DUPD1	0.137731148979305
DUS1L	DUS1L	27.5052768438603
DUS2	DUS2	39.6989810115176
DUS3L	DUS3L	90.2593197600277
DUS4L	DUS4L	6.99270105823089
DUSP1	DUSP1	156.381210295768
DUSP11	DUSP11	42.2419876687611
DUSP12	DUSP12	26.1612729356578
DUSP13	DUSP13	0
DUSP15	DUSP15	0.152319427426992
DUSP19	DUSP19	1.26016183157145
DUSP2	DUSP2	22.3695380408535
DUSP21	DUSP21	0
DUSP22	DUSP22	43.4546671397217
DUSP23	DUSP23	11.5116164029098
DUSP27	DUSP27	0.0723544565792767
DUSP28	DUSP28	0.311741704280272
DUSP3	DUSP3	2.24195625512376
DUSP4	DUSP4	0.37064951096141
DUSP5	DUSP5	6.68947845422417
DUSP7	DUSP7	8.3214279200379
DUSP9	DUSP9	0
DUT	DUT	38.0851030032525
DUX4	DUX4	52.0341170688726
DUX4L2	DUX4L2	9.5070217258129e-09
DUXA	DUXA	0.188514888558658
DVL1	DVL1	7.04647939999463
DVL2	DVL2	15.7302795689768
DVL3	DVL3	36.0402840207317
DXO	DXO	36.695864065251
DYNAP	DYNAP	0
DYNC1H1	DYNC1H1	265.786412656665
DYNC1LI1	DYNC1LI1	41.3754133892344
DYNC1LI2	DYNC1LI2	90.3373291991483
DYNC2H1	DYNC2H1	6.41910587074295
DYNC2LI1	DYNC2LI1	9.3099374318691
DYNLL1	DYNLL1	168.503790236486
DYNLRB1	DYNLRB1	105.038093743471
DYNLRB2	DYNLRB2	0.297111362189079
DYNLT1	DYNLT1	93.4792407720827
DYNLT3	DYNLT3	8.63902482440112
DYRK1A	DYRK1A	98.8961394851835
DYRK1B	DYRK1B	6.33143190016183
DYRK2	DYRK2	20.5965677089438
DYRK3	DYRK3	0.3971531052808
DYRK4	DYRK4	31.3071073414808
DYSF	DYSF	39.205449532308
DYTN	DYTN	0.726141055676035
DZANK1	DZANK1	3.1905019349113
DZIP3	DZIP3	17.4724037874185
E2F1	E2F1	0.480997105771887
E2F2	E2F2	1.33506431259904
E2F3	E2F3	4.80516126252626
E2F4	E2F4	290.997278917006
E2F5	E2F5	12.9428402685432
E2F6	E2F6	8.83383196876871
E2F7	E2F7	0.584315684031534
E4F1	E4F1	8.70630693931628
EAF1	EAF1	16.2144391736441
EAF2	EAF2	39.9221274881039
EAPP	EAPP	74.7375212304473
EARS2	EARS2	8.13676676715336
EBF1	EBF1	19.1459945558951
EBF2	EBF2	0
EBF3	EBF3	0.30904624627465
EBF4	EBF4	2.99872774296663
EBI3	EBI3	0.123602814099123
EBLN1	EBLN1	0.120936070847595
EBLN2	EBLN2	8.66627843445093
EBNA1BP2	EBNA1BP2	33.9177317462588
EBP	EBP	57.0097930654014
EBPL	EBPL	5.39581003669301
ECD	ECD	74.5115381819528
ECE1	ECE1	127.578465829034
ECE2	ECE2	0.199219080603414
ECH1	ECH1	78.0959626118758
ECHDC1	ECHDC1	60.180853635133
ECHDC2	ECHDC2	101.408592951853
ECHDC3	ECHDC3	8.22029325321775
ECHS1	ECHS1	18.3195139778711
ECI1	ECI1	15.246452316205
ECI2	ECI2	47.0454145747945
ECM1	ECM1	1.42634135266501
ECSCR	ECSCR	0
EDA	EDA	2.21767978298846
EDARADD	EDARADD	5.58302656860987
EDC4	EDC4	58.2132046368497
EDEM1	EDEM1	75.6173830831576
EDEM2	EDEM2	30.4556656416892
EDEM3	EDEM3	34.8605085354765
EDF1	EDF1	451.125986511407
EDIL3	EDIL3	0.125056702200732
EDN1	EDN1	1.08698774275899
EDN2	EDN2	0.050243579323756
EDN3	EDN3	0.225586979800731
EDNRB	EDNRB	0.089186474310317
EDRF1	EDRF1	59.3108481068793
EEA1	EEA1	53.2292389577497
EED	EED	14.6331665335379
EEF1A1	EEF1A1	9284.35665934758
EEF1B2	EEF1B2	1654.15273223032
EEF1D	EEF1D	871.75107634595
EEF1E1	EEF1E1	16.0073295032225
EEF1G	EEF1G	2195.29500579284
EEF2	EEF2	701.188348934731
EEFSEC	EEFSEC	14.4397390297924
EFCAB1	EFCAB1	0.102603973623248
EFCAB10	EFCAB10	1.31504389641011
EFCAB11	EFCAB11	6.15333063647566
EFCAB12	EFCAB12	0.393000840982583
EFCAB14	EFCAB14	119.454204811473
EFCAB2	EFCAB2	21.2512712129334
EFCAB3	EFCAB3	0.204027942369626
EFCAB5	EFCAB5	1.5250415920723
EFCAB7	EFCAB7	5.61509688762031
EFCAB9	EFCAB9	0.123424217156176
EFCC1	EFCC1	0.144628586761197
EFEMP2	EFEMP2	28.9206449785183
EFHB	EFHB	0.598792009524021
EFHC1	EFHC1	13.3244242450612
EFHC2	EFHC2	3.80591227737724
EFHD1	EFHD1	0.203887525372513
EFHD2	EFHD2	191.519752186523
EFNA1	EFNA1	0.324311633819525
EFNA2	EFNA2	0.0430910635118227
EFNA3	EFNA3	0
EFNA4	EFNA4	2.1117886059679
EFNA5	EFNA5	1.82393902077062
EFNB1	EFNB1	2.04799930443012
EFNB2	EFNB2	0.0531485417972373
EFNB3	EFNB3	0.0108233176377092
EFR3A	EFR3A	92.415805105196
EFR3B	EFR3B	0.375620474099402
EFS	EFS	0
EGF	EGF	5.5468674109828
EGFL6	EGFL6	0.884449643093518
EGFLAM	EGFLAM	0.0427784253019387
EGFR	EGFR	0.264592596972809
EGLN2	EGLN2	61.9982440231604
EGLN3	EGLN3	1.79751649773855
EGR1	EGR1	89.0601796434316
EGR2	EGR2	44.9318098900679
EGR3	EGR3	7.76730095790063
EGR4	EGR4	0.0141160846123875
EHBP1L1	EHBP1L1	78.7047161787446
EHD1	EHD1	144.238156663492
EHD3	EHD3	3.19167441118302
EHD4	EHD4	2.31882376173971
EHF	EHF	0.937519138978084
EHHADH	EHHADH	1.64160912826065
EHMT1	EHMT1	171.080523215641
EHMT2	EHMT2	17.1771156389503
EID1	EID1	125.956803116869
EID2	EID2	1.39216476312599
EID2B	EID2B	0.983429736945134
EID3	EID3	3.25190974205561
EIF1	EIF1	153.478417231716
EIF1AD	EIF1AD	30.078001401858
EIF1AX	EIF1AX	15.3760094346647
EIF1AY	EIF1AY	108.419190692134
EIF1B	EIF1B	34.3777460704954
EIF2A	EIF2A	179.921742329964
EIF2AK1	EIF2AK1	66.8059152346005
EIF2AK3	EIF2AK3	165.429203715361
EIF2AK4	EIF2AK4	28.3280596156782
EIF2B1	EIF2B1	151.121722817083
EIF2B2	EIF2B2	92.5655085660271
EIF2B4	EIF2B4	66.1481989191615
EIF2B5	EIF2B5	229.858414504801
EIF2D	EIF2D	50.4672327403084
EIF2S1	EIF2S1	99.7708467524922
EIF2S2	EIF2S2	50.7915540102179
EIF2S3	EIF2S3	320.68498351195
EIF3A	EIF3A	312.402920906104
EIF3B	EIF3B	92.4969844214691
EIF3C	EIF3C	928.654925243114
EIF3CL	EIF3CL	23.7734221544478
EIF3E	EIF3E	567.510699565963
EIF3G	EIF3G	127.963690892074
EIF3H	EIF3H	402.055562289827
EIF3I	EIF3I	99.5935208661286
EIF3J	EIF3J	66.9603146918345
EIF3K	EIF3K	543.017027104997
EIF3L	EIF3L	585.927608137587
EIF3M	EIF3M	395.374535377107
EIF4A1	EIF4A1	401.44221731233
EIF4A2	EIF4A2	328.066110514831
EIF4A3	EIF4A3	36.5789418478549
EIF4B	EIF4B	1673.77446883174
EIF4E	EIF4E	114.443374744698
EIF4E1B	EIF4E1B	0.0937345220898054
EIF4E2	EIF4E2	201.470708158859
EIF4E3	EIF4E3	134.322353491573
EIF4EBP1	EIF4EBP1	17.3489624418843
EIF4EBP2	EIF4EBP2	5.11994179546143
EIF4EBP3	EIF4EBP3	4.76236161538069
EIF4ENIF1	EIF4ENIF1	77.9878839871621
EIF4G1	EIF4G1	399.814006312579
EIF4G2	EIF4G2	1161.2973276788
EIF4H	EIF4H	78.1346253591685
EIF5A	EIF5A	306.240540397722
EIF5A2	EIF5A2	10.2342970310657
EIF5AL1	EIF5AL1	0.0713010347516504
EIF5B	EIF5B	43.4795815066579
EIF6	EIF6	22.8505022853871
ELAC2	ELAC2	195.208373617767
ELAVL3	ELAVL3	0.0822686135305257
ELAVL4	ELAVL4	0.167822457731601
ELF5	ELF5	0.628598009474663
ELL	ELL	11.682827858362
ELL2	ELL2	11.0003352012521
ELL3	ELL3	6.23260369329896
ELMO3	ELMO3	4.58064256971408
ELMOD3	ELMOD3	61.1142897145115
ELN	ELN	1.46764404290708
ELOVL2	ELOVL2	0.0086208576045626
ELOVL3	ELOVL3	0.388718923595347
ELOVL4	ELOVL4	0.797695912472737
ELOVL6	ELOVL6	3.8489421902938
ELP2	ELP2	253.280519069303
ELP3	ELP3	116.760793524321
ELP4	ELP4	25.2628978784343
ELP5	ELP5	36.2633581676912
ELP6	ELP6	28.3740940405209
EMB	EMB	152.278733382607
EMC1	EMC1	25.0564247246214
EMC10	EMC10	16.4622932661835
EMC2	EMC2	71.6175672929744
EMC3	EMC3	174.160805746126
EMC4	EMC4	33.2226841594601
EMC6	EMC6	12.9220353092385
EMC7	EMC7	60.6220036840528
EMC8	EMC8	15.9593261075706
EMC9	EMC9	14.7510022936355
EMCN	EMCN	0.240857794554732
EMD	EMD	108.89359159303
EME1	EME1	3.49522938995615
EME2	EME2	21.8673420449492
EMG1	EMG1	28.8117223160274
EMID1	EMID1	0.0590164711264392
EMILIN1	EMILIN1	0.247602239694835
EMILIN2	EMILIN2	19.901099605834
EMILIN3	EMILIN3	0
EML1	EML1	0.315444017800076
EML2	EML2	57.4594489317657
EML3	EML3	54.2066986765386
EML4	EML4	150.643626932616
EML5	EML5	5.5374872741429
EML6	EML6	4.92300658028835
EMX1	EMX1	0.327002003870085
EMX2	EMX2	0.501088731669026
EN1	EN1	0.0135890046317545
EN2	EN2	0.0288420851975099
ENAH	ENAH	5.92807099453898
ENAM	ENAM	1.3284329040696
ENDOD1	ENDOD1	3.0354961567714
ENDOG	ENDOG	4.07772616536528
ENDOU	ENDOU	0.373848926687178
ENDOV	ENDOV	6.22733398508858
ENG	ENG	38.0958464048037
ENGASE	ENGASE	57.307995446697
ENKD1	ENKD1	1.74531451913484
ENKUR	ENKUR	13.7566419099692
ENO2	ENO2	38.3329908449597
ENO3	ENO3	23.9361391502108
ENO4	ENO4	0.123388264461995
ENOPH1	ENOPH1	12.9334984813723
ENOSF1	ENOSF1	46.1303016957024
ENPEP	ENPEP	0.115074369285205
ENPP1	ENPP1	1.06675978140916
ENPP2	ENPP2	1.91732247753536
ENPP3	ENPP3	0.83915590625838
ENPP6	ENPP6	0.0174234193096672
ENPP7	ENPP7	0.141253746001728
ENSA	ENSA	54.0082042536512
ENTPD1	ENTPD1	182.222247741946
ENTPD2	ENTPD2	0.275633813192624
ENTPD3	ENTPD3	1.19937916468716
ENTPD5	ENTPD5	20.7967604700659
ENTPD6	ENTPD6	48.4456176339456
ENTPD7	ENTPD7	6.89574515813325
ENY2	ENY2	96.0852499256486
EOMES	EOMES	20.440395459891
EPAS1	EPAS1	5.96675835729924
EPB41L4A	EPB41L4A	24.271361958388
EPB41L4A-AS2	EPB41L4A-AS2	0.34119987119186
EPB41L4B	EPB41L4B	0.064602862733033
EPB42	EPB42	5.37661010352307
EPC1	EPC1	119.516707994116
EPC2	EPC2	42.874156486266
EPCAM	EPCAM	0.442407744477493
EPDR1	EPDR1	0.743318945635232
EPG5	EPG5	47.8835840837133
EPGN	EPGN	1.84925220554626
EPHA1	EPHA1	18.3431735370323
EPHA10	EPHA10	0.0850844743610407
EPHA2	EPHA2	2.30039883100474
EPHA3	EPHA3	0.063857530702167
EPHA4	EPHA4	19.6432283094169
EPHA5	EPHA5	0.123747377297695
EPHA6	EPHA6	0.0598249082950013
EPHA7	EPHA7	0.0240864676926383
EPHA8	EPHA8	0
EPHB1	EPHB1	2.27253996885855
EPHB2	EPHB2	5.35796952064518
EPHB3	EPHB3	1.0070353547544
EPHB4	EPHB4	7.57609669704471
EPHX2	EPHX2	42.0907528908228
EPHX3	EPHX3	0.523568715988376
EPHX4	EPHX4	0.894425857542003
EPM2A	EPM2A	13.1316577303419
EPM2AIP1	EPM2AIP1	28.6097341215325
EPN1	EPN1	55.9953779359429
EPO	EPO	0
EPOR	EPOR	7.98906520061669
EPPIN	EPPIN	0.0191750859719888
EPPIN-WFDC6	EPPIN-WFDC6	0.0318586585963778
EPRS	EPRS	72.0277452641167
EPS15	EPS15	204.005703148762
EPS15L1	EPS15L1	43.6346985284113
EPS8L1	EPS8L1	4.4697883450511
EPSTI1	EPSTI1	49.7196399646257
EPX	EPX	0.659113513102373
EQTN	EQTN	0.602186233678866
ERAL1	ERAL1	49.6445793044263
ERAS	ERAS	0.0540826841609133
ERBB2	ERBB2	40.6689073845588
ERBB3	ERBB3	6.00571691947091
ERBB4	ERBB4	0.344717538514677
ERCC1	ERCC1	194.696555619896
ERCC2	ERCC2	44.0568836684799
ERCC3	ERCC3	61.7977459122792
ERCC4	ERCC4	30.0620861627738
ERCC6L	ERCC6L	1.02977548198189
ERCC6L2	ERCC6L2	65.9273939123054
ERCC8	ERCC8	25.1750158189902
EREG	EREG	2.24325840729795
ERF	ERF	14.7955317691031
ERGIC1	ERGIC1	167.851984479777
ERGIC3	ERGIC3	195.664217972198
ERH	ERH	33.7555750802055
ERI1	ERI1	7.58056340812558
ERI2	ERI2	3.59905056104124
ERI3	ERI3	17.3637328850128
ERICH1	ERICH1	53.5818910729676
ERICH2	ERICH2	0.375973877569978
ERLEC1	ERLEC1	34.9645385480472
ERMAP	ERMAP	5.25272671691689
ERMARD	ERMARD	34.8132791312932
ERMN	ERMN	19.1589415161866
ERMP1	ERMP1	21.1259706373043
ERN1	ERN1	65.36884398474
ERN2	ERN2	0.394007770970307
ERP27	ERP27	13.0568852512958
ERP29	ERP29	91.47794030374
ERP44	ERP44	33.2068041621968
ERVV-1	ERVV-1	0.129497922232028
ERVW-1	ERVW-1	5.28534299396145
ESAM	ESAM	4.54932311011003
ESCO2	ESCO2	3.36018366359354
ESF1	ESF1	23.289804962641
ESM1	ESM1	0.0541080862448657
ESPL1	ESPL1	0.488438658685133
ESPN	ESPN	1.26703231727248
ESPNL	ESPNL	0.0306512236357263
ESRP1	ESRP1	0.266714231958461
ESRP2	ESRP2	21.1911617610572
ESRRA	ESRRA	3.86498447355998
ESRRG	ESRRG	0.832822648780482
ESX1	ESX1	0
ESYT1	ESYT1	166.660976607413
ESYT2	ESYT2	107.45051448789
ESYT3	ESYT3	0.210557740059522
ETAA1	ETAA1	8.92099140778432
ETF1	ETF1	39.7119407169274
ETFA	ETFA	261.742983142978
ETFDH	ETFDH	27.1248318885146
ETHE1	ETHE1	59.779066853333
ETNK1	ETNK1	46.2892279587254
ETNK2	ETNK2	1.19069302108791
ETNPPL	ETNPPL	0.46270841901769
ETS2	ETS2	54.8252167748773
ETV1	ETV1	0.776041475999747
ETV2	ETV2	0.565720150225416
ETV3L	ETV3L	0.039864069598344
ETV4	ETV4	1.76965299898062
ETV6	ETV6	34.456594886476
ETV7	ETV7	1.54100232106368
EVA1B	EVA1B	0.642044952280756
EVA1C	EVA1C	6.1776298517627
EVC	EVC	2.7556083844284
EVC2	EVC2	1.82524786203214
EVI5	EVI5	35.675360066814
EVI5L	EVI5L	10.7975436442413
EVL	EVL	477.247507380145
EVPL	EVPL	0.28225943607952
EVX1	EVX1	0
EVX2	EVX2	0
EWSR1	EWSR1	590.739125985448
EXD1	EXD1	0.3794036674247
EXD3	EXD3	5.49041228276965
EXOC3L1	EXOC3L1	0.43905107474871
EXOC3L4	EXOC3L4	0.0969098047393435
EXOC4	EXOC4	266.697397308346
EXOC5	EXOC5	71.6315807482329
EXOC6	EXOC6	43.7530524465192
EXOC6B	EXOC6B	30.1385442553547
EXOC7	EXOC7	57.8496712545786
EXOC8	EXOC8	6.43604168172337
EXOG	EXOG	18.9620878700349
EXOSC1	EXOSC1	51.9801385362513
EXOSC10	EXOSC10	58.1668476312866
EXOSC2	EXOSC2	38.6091320095605
EXOSC3	EXOSC3	55.3938119368176
EXOSC4	EXOSC4	4.28058123454907
EXOSC5	EXOSC5	8.25686477682203
EXOSC6	EXOSC6	1.09097386871573
EXOSC7	EXOSC7	22.0264835038231
EXOSC8	EXOSC8	54.2882920081775
EXOSC9	EXOSC9	59.1178350928147
EXPH5	EXPH5	1.20757300530466
EXT1	EXT1	20.779883646425
EXT2	EXT2	51.9675394609898
EXTL1	EXTL1	0.0736869326808017
EXTL2	EXTL2	1.39874859765843
EZH1	EZH1	108.710264298574
F10	F10	0.131327055440943
F11R	F11R	44.752621520296
F12	F12	0.650041281562591
F13B	F13B	0.8269795343708
F2	F2	1.20574832982755
F2R	F2R	15.5476719680858
F2RL1	F2RL1	1.97072728741506
F2RL2	F2RL2	12.3202234597005
F2RL3	F2RL3	0.137156732755173
F3	F3	0.640671596168665
F5	F5	72.5739974917419
F7	F7	0.0443586664085973
F8	F8	1.65038350141109
F8A1	F8A1	15.0998929107041
F8A2	F8A2	0
F8A3	F8A3	25.8848633393371
F9	F9	0.113793625381881
FA2H	FA2H	0.748489525237714
FAAH	FAAH	29.0190170721994
FAAH2	FAAH2	22.8289584382187
FABP1	FABP1	0.0186766057652044
FABP12	FABP12	0.290843884701601
FABP2	FABP2	0.123650613937372
FABP3	FABP3	11.6564860896063
FABP4	FABP4	0
FABP5	FABP5	12.2904172814704
FABP7	FABP7	0.243684938618872
FABP9	FABP9	0
FADD	FADD	2.73883407024645
FADS1	FADS1	30.9309852058021
FADS2	FADS2	17.4964780030688
FADS3	FADS3	16.7974061972904
FADS6	FADS6	0.043891817795009
FAF1	FAF1	82.6150010211539
FAF2	FAF2	11.8698638907163
FAH	FAH	27.0146438798128
FAHD1	FAHD1	3.91038721661744
FAIM2	FAIM2	0.561517496208483
FAM102A	FAM102A	112.050974095824
FAM102B	FAM102B	11.9409653130808
FAM104A	FAM104A	66.8707139060518
FAM104B	FAM104B	17.7820176042273
FAM105A	FAM105A	25.934889268636
